# JULens Korean company-name reference
# Snapshot source: Naver Pay Securities US stock catalog (NASDAQ/NYSE/AMEX), 2026-08-15
# Format: ticker<TAB>display name
LIVN	리바노바
LKFN	레이크랜드 파이낸셜
LKQ	LKQ
LKSP	레이크 슈페리얼 애퀴지션
LLY	일라이 릴리
LLYVA	리버티 라이브 홀딩스 Series A
LLYVK	리버티 라이브 Series C
LMAT	르메이트르 배스큘러
LMB	림바흐 홀딩스
LMND	레모네이드
LMNR	리모네이라
LMRI	루멕사 이미징 홀딩스
LMT	록히드 마틴
LNAI	루나이 바이오웍스
LNC	링컨 내셔널
LNG	셰니어 에너지
LNKS	링커스 인더스트리스
LNN	린지
LNSR	렌자
LNT	얼라이언트 에너지
LNTH	랜티우스 홀딩스
LNZA	란자테크 글로벌
LOAR	로어 홀딩스
LOB	라이브 오크 뱅크셰어스
LOBO	로보 테크놀로지스
LOCL	로컬 바운티
LOCO	엘 폴로 로코 홀딩스
LODE	콤스톡
LOGI	로지텍 인터내셔널
LONA	레오나바이오
LOOP	룹 인더스트리
LOPE	그랜드 캐년 에듀케이션
LOVE	러브색
LOW	로우스 컴퍼니
LPA	로지스틱 프로퍼티스 오브 디 아메리카스
LPAA	런치 원 애퀴지션
LPBB	런치 투 애퀴지션
LPCN	리포신
LPCV	런치패드 카덴자 애퀴지션 I
LPG	도리안 LPG
LPLA	LPL 파이낸셜 홀딩스
LPSN	라이브퍼슨
LPTH	라이트패스 테크놀로지스
LPX	루이지애나-퍼시픽
LQDA	리퀴디아
LQDT	리퀴디티 서비스
LRCX	램 리서치
LRHC	라 로사 홀딩스
LRMR	라리마 테라퓨틱스
LRN	스트라이드
LSAK	레사카 테크놀로지스
LSBK	레이크 쇼어 뱅코프
LSCC	래티스 세미컨덕터
LSE	레이센 에너지 홀딩
LSF	레어드 슈퍼푸드
LSPD	라이트스피드 커머스
LSTA	리사타 테라퓨틱스
LSTR	랜드스타 시스템
LTBR	라이트브리지
LTGO	라티고 바이오테라퓨틱스
LTGR	롱 테이블 그로스
LTH	라이프 타임 그룹 홀딩스
LTRN	랜턴 파마
LTRX	렌트로닉
LUCD	루시드 다이어그노스틱스
LUCK	럭키 스트라이크 엔터테인먼트
LUCY	이노베이티브 아이웨어
LUD	루다 테크놀로지 그룹
LULU	룰루레몬 애슬레티카
LUMN	루멘 테크놀로지스
LUNG	풀몬스
LUNR	인튜이티브 머신스
LUV	사우스웨스트 에어라인스
LVLU	루루스 패션 라운지 홀딩스
LVO	라이브원
LVS	라스베이거스 샌즈
LVWR	AEA-브릿지스 임팩트
LW	램 웨스턴 홀딩스
LWAC	라이트웨이브 애퀴지션
LWAY	라이프웨이 푸드
LWLG	라이트웨이브 로직
LXEO	렉시오 테라퓨틱스
LXFR	럭스퍼 홀딩스
LXRX	렉시콘 파마슈티컬스
LXU	LSB 인더스트리
LYB	라이온델바젤 인더스트리스
LYEL	라이엘 이뮤노파마
LYFT	리프트
LYTS	LSI 인더스트리
LYV	라이브 네이션 엔터테인먼트
LZ	리갈줌닷컴
LZB	레이지보이
LZM	라이프존 메탈스
LZMH	LZ 테크놀로지 홀딩스
M	메이시스
MA	마스터카드
MAAS	마스
MACI	멜라르 애퀴지션 I
MAGH	매그니튜드 인터내셔널
MAGN	마그네라
MAIA	마이아 바이오테크놀로지
MAIN	메인 스트리트 캐피털
MAIR	매디슨 에어 솔루션스
MAKO	마코 마이닝
MAMA	마마스 크리에이션스
MAMK	맥스메이킹
MAMO	마시모 그룹
MAN	맨파워그룹
MANE	베라더믹스
MANH	맨해튼 어소시에이츠
MANU	맨체스터 유나이티드
MAR	메리어트 인터내셔널
MARA	마라 홀딩스
MAS	매스코
MASK	3 E 네트워크 테크놀로지 그룹
MASS	908 디바이시스
MAT	마텔
MATH	메타알파 테크놀로지 홀딩
MATV	마티브 홀딩스
MATW	매튜스 인터내셔널
MATX	매트슨
MAX	미디어알파
MAYS	JW 메이스
MAZE	메이즈 테라퓨틱스
MB	마스터비프 그룹
MBAI	체크캡
MBBC	마라톤 뱅코프
MBC	마스터브랜드
MBGL	모빌리티 글로벌
MBI	엠비아
MBIN	머천트 뱅코프
MBIO	머스탱 바이오
MBLY	모빌아이 글로벌
MBOT	마이크로봇 메디컬
MBRX	몰컬린 바이오테크
MBUU	말리부 보츠
MBVI	M3-브리게이드 애퀴지션 VI
MBWM	머컨틸 은행
MBX	MBX 바이오사이언시스
MC	모엘리스
MCAH	마운틴 크레스트 애퀴지션 6
MCB	메트로폴리탄 뱅크 홀딩스
MCBS	메트로시티 뱅크셰어즈
MCD	맥도날드
MCFT	마스터크래프트 보트 홀딩스
MCGA	요크빌 애퀴지션
MCHB	메카닉스 뱅코프
MCHP	마이크로칩 테크놀러지
MCHX	마첵스
MCK	매케슨
MCO	무디스
MCRB	세레스 테라퓨틱스
MCRI	모나크 카지노 & 리조트
MCRP	마이크로폴리스 홀딩
MCS	마커스
MCTA	차밍 메디컬
MCY	머큐리 제너럴
MD	페디아트릭스 메디컬 그룹
MDA	MDA 스페이스
MDAI	스펙트럴 AI
MDB	몽고DB
MDBH	MDB 캐피털 홀딩스
MDCX	메디쿠스 파마
MDGL	매드리갈 파마슈티컬스
MDIA	미디아코 홀딩
MDLN	메드라인
MDLZ	몬덜리즈 인터내셔널
MDT	메드트로닉
MDU	MDU 리소시스 그룹
MDWD	메디운드
MDXG	미메드엑스 그룹
MDXH	엠디엑스헬스 ADR
MEC	메이빌 엔지니어링
MED	메디패스트
MEDP	메드페이스 홀딩스
MEDS	데이터메즈 AI
MEGL	매직 엠파이어 글로벌
MEI	메소드 일렉트로닉스
MELI	메르카도리브레
MENS	지용 바이오테크
MEOH	메타넥스
MERC	머서 인터내셔널
MESH	메쉬플로우 애퀴지션
MET	메트라이프
META	메타
METC	라마코 리소시스 Class A
METCB	라마코 리소시스 Class B
MEVO	M 에보 글로벌 애퀴지션 II
MF	마인드포지
MFC	매뉴라이프 파이낸셜
MFI	엠에프 인터내셔널
MFIC	미드캡 파이낸셜 인베스트먼트
MFIN	메달리언 파이낸셜
MFP	미데라 푸드 프로세싱
MG	미스트라스 그룹
MGA	마그나 인터내셔널
MGEE	MGE 에너지
MGIH	밀레니엄 그룹 인터내셔널 홀딩스
MGLD	메리골드 컴퍼니스
MGM	MGM 리조트 인터내셔널
MGN	메간 홀딩스
MGNI	매그나이트
MGNX	매크로제닉스
MGPI	MGP 인그리디언츠
MGRC	맥그래스 렌트코프
MGRT	메가 포춘
MGRX	망고슈티컬스
MGTX	메이라 지티 엑스 홀딩스
MGX	메타지노미 테라퓨틱스
MGY	매그놀리아 오일 & 가스
MGYR	마자르 뱅코프
MH	맥그로 힐
MHH	메스테크 홀딩스
MHK	모호크 인더스트리스
MHO	M/I 홈스
MI	Nft Ltd
MIAX	마이애미 인터내셔널 홀딩스
MICC	매그넘 아이스크림 컴퍼니
MIDD	미들비
MIMI	민트
MIND	마인드 테크놀로지
MINE	메이페어 골드
MIR	미리온 테크놀로지스
MIRA	미라 파마슈티컬스
MIRM	미럼 파마슈티컬스
MIST	마일스톤 파머수티컬스
MITK	마이텍 시스템즈
MITQ	무빙 이미지 테크놀로지스
MKC	맥코믹 앤 컴퍼니 무의결권주
MKC.V	매코믹 앤 컴퍼니
MKDW	MKD웰 테크
MKL	마켈
MKLY	맥킨리 애퀴지션
MKSI	MKS
MKTW	마켓와이즈
MKTX	마켓액세스 홀딩스
MLAA	마운틴 레이크 애퀴지션 II
MLAB	메사 래보라토리스
MLCI	마운트 로건 캐피털
MLEC	물렉 사이언스
MLGO	마이크로알고
MLI	뮬러 인더스트리스
MLKN	밀러놀
MLM	마틴 마리에타 머터리얼스
MLP	마우이 랜드 & 파인애플
MLR	밀러 인더스트리스
MLSS	마일스톤 사이언티픽
MLTX	문레이크 이뮤노테라퓨틱스
MLYS	미네랄리스 테라퓨틱스
MMA	믹스드 마셜 아츠 그룹
MMED	미니메드 그룹
MMI	마커스 & 밀리쳅
MMM	쓰리엠 (3M)
MMS	막시무스
MMSI	메리트 메디컬 시스템즈
MMTX	밀루나 애퀴지션
MMYT	메이크마이트립
MNDO	마인드 CTI
MNDR	모바일-헬스 네트워크 솔루션스
MNDY	먼데이닷컴
MNKD	맨카인드
MNOV	메디치노바
MNPR	모노파 테라퓨틱스
MNRO	먼로
MNSB	메인스트리트 뱅크셰어스
MNST	몬스터 베버리지
MNTK	몬탁 리뉴어블스
MNTN	MNTN
MNTS	모멘터스
MNY	머니히로
MO	알트리아그룹
MOB	모빌리컴 ADR
MOBI	모비아 메디컬
MOBX	모빅스 랩스
MOD	모딘 매뉴팩처링
MODD	모듈러 메디컬
MOG.A	무그 Class A
MOG.B	무그 Class B
MOH	몰리나 헬스케어
MORN	모닝스타
MOS	모자이크
MOV	모바도 그룹
MOVE	코벡스
MP	엠피 머터리얼즈
MPAA	모터카 파츠 오브 아메리카
MPB	미드 펜 뱅코프
MPC	매러선 페트롤리엄
MPLT	맵라이트 테라퓨틱스
MPTI	M-트론 인더스트리스
MPU	메가 매트릭스
MPWR	모놀리식 파워 시스템즈
MQ	마케타
MRAM	에버스핀 테크놀러지
MRBK	메리디안
MRCY	머큐리 시스템즈
MRDN	메리디안 홀딩스
MRK	머크 앤 코
MRKR	마커 테라퓨틱스
MRLN	멀린
MRNA	모더나
MRNO	무라노 글로벌 인베스트먼츠
MRSH	마쉬 앤 맥레넌 컴퍼니스
MRT	마르티 테크놀로지스
MRTN	마텐 트랜스포트
MRVI	마라바이 라이프사이언시스 홀딩스
MRVL	마벨 테크놀로지 그룹
MRX	마렉스 UK 홀딩스
MS	모간스탠리
MSA	MSA 세이프티
MSAI	멀티센서 AI 홀딩스
MSBI	미드랜드 스테이츠 뱅코프
MSCI	MSCI
MSDL	모간스탠리 다이렉트 렌딩 펀드
MSEX	미들섹스 워터
MSFT	마이크로소프트
MSGE	매디슨 스퀘어 가든 엔터테인먼트
MSGM	모터스포츠 게임즈
MSGS	매디슨 스퀘어 가든 스포츠
MSGY	메이슨글로리
MSI	모토로라 솔루션스
MSIF	MSC 인컴 펀드
MSLE	사텔로스 바이오사이언스
MSM	MSC 인더스트리얼 다이렉트
MSN	에머슨 라디오
MSS	메종 솔루션스
MSTR	스트래티지
MTA	메탈라 로열티 & 스트리밍
MTAL	메탈스 애퀴지션 II
MTB	M&T 뱅크
MTC	MMTEC
MTCH	매치 그룹
MTD	메틀러 톨레도 인터내셔널
MTDR	마타도 리소시스
MTEK	마리스 테크
MTEN	명등 인터내셔널
MTEX	매나테크
MTG	MGIC 인베스트먼트
MTH	메리티지 홈즈
MTN	베일 리조트
MTNB	마티나스 바이오팜 홀딩스
MTNE	CH4 내추럴 솔루션스
MTRN	마테리언
MTRX	매트릭스 서비스
MTSI	M/A-컴 테크놀로지 솔루션스 홀딩스
MTUS	메탈루스
MTVA	메타비아
MTW	매니토웍 컴퍼니
MTX	미네랄스 테크놀로지스
MTZ	마스텍
MU	마이크론 테크놀로지
MUR	머피 오일
MUSA	머피 USA
MUX	맥이웬
MUZE	뮤제로 애퀴지션
MVBF	MVB 파이낸셜
MVIS	마이크로비전
MVST	마이크로배스트 홀딩스
MWA	뮬러 워터 프로덕츠
MWG	멀티 웨이스 홀딩스
MWH	솔브 에너지
MWYN	말윈 홀딩스
MX	매그나칩 세미컨덕터
MXC	멕스코 에너지
MXCT	맥스사이트
MXL	맥스리니어
MYE	마이어스 인더스트리스
MYFW	퍼스트 웨스턴 파이낸셜
MYGN	미리아드 제네틱스
MYO	마이모
MYPS	플레이스튜디오스
MYRG	MYR 그룹
MYSE	마이지엄 AI
MYSZ	마이 사이즈
MYX	메이우드 애퀴지션 2
MZTI	마르제티
MZYX	모자익스 애퀴지션
NA	나노 랩스
NABL	엔-에이블
NAGE	나이아젠 바이오사이언스
NAII	내추럴 얼터너티브 인터내셔널
NAK	노던 다이너스티 미네랄스
NAKA	나카모토
NAMM	나밉 미네랄스
NAMS	뉴암스테르담 파마 컴퍼니
NAT	노르딕 아메리칸 탱커
NATH	네이선스 페이머스
NATL	NCR 아틀레오스
NATR	네이처스 선샤인 프로덕츠
NAUT	노틸러스 바이오테크놀러지
NAVI	나비엔트
NAVN	나반
NB	니오코프 디벨롭먼츠
NBBK	NB 뱅코프
NBHC	내셔널 뱅크 홀딩스
NBIS	네비우스 그룹
NBIX	뉴로크린 바이오사이언시스
NBN	노스이스트 뱅크
NBR	네이보스 인더스트리스
NBRG	뉴브리지 애퀴지션
NBTB	NBT 뱅코프
NC	나코 인더스트리스
NCDL	누빈 처칠 다이렉트 렌딩
NCEL	뉴셀X
NCEW	뉴 센추리 로지스틱스
NCI	네오-콘셉트 인터내셔널 그룹 홀딩스
NCL	노던
NCLH	노르웨이지안 크루즈 라인 홀딩스
NCMI	내셔널 시네미디어
NCNO	엔씨노
NCO	사우던 크로스 애퀴지션 I
NCPL	넷캐피탈
NCRA	노세라
NCSM	NCS 멀티스테이지 홀딩스
NCT	인터콘트
NDAQ	나스닥
NDLS	누들스
NDRA	엔드라 라이프 사이언스
NDSN	노드슨
NE	노블
NECB	노스이스트 커뮤니티 뱅코프
NEE	넥스트에라 에너지
NEGG	뉴에그 커머스
NEM	뉴몬트
NEO	네오지노믹스
NEOG	니오젠
NEON	네오노드
NEOV	네오볼타
NEPH	네프로스
NERV	미네르바 뉴로사이언시스
NESR	내셔널 에너지 서비스 리유나이티드
NET	클라우드플레어
NEU	뉴마켓
NEUP	뉴포리아 테라퓨틱스
NEWP	뉴 퍼시픽 메탈스
NEWT	뉴텍 비즈니스 서비스
NEXA	넥사 리소스
NEXM	넥스메탈스 마이닝
NEXN	넥슨 인터내셔널
NEXR	넥세라 테크놀로지스
NEXT	넥스트데케이드
NFE	뉴 포트리스 에너지
NFG	내셔널 퓨얼 가스
NFGC	뉴 파운드 골드
NFLX	넷플릭스
NG	노바골드 리소시스
NGEN	너브젠 파마
NGNE	뉴로진
NGS	내추럴 가스 서비스 그룹
NGVC	내추럴 그로서즈 바이 바이타민 코티지
NGVT	인제비티
NHC	내셔널 헬스케어
NHIC	뉴홀드 인베스트먼트 III
NHIV	뉴홀드 인베스트먼트 IV
NHTC	내추럴 헬스 트렌즈
NI	나이소스
NIC	니콜렛 뱅크셰어스
NIKI	앱토럼 그룹
NINE	나인 에너지 서비스
NIQ	NIQ 글로벌 인텔리전스
NIVF	뉴젠Ivf 그룹
NIXX	닉시
NJR	뉴저지 리소시스
NKE	나이키
NKLR	테라 이노바툼 글로벌
NKSH	내셔널 뱅크셰어즈
NKTR	넥타 테라퓨틱스
NKTX	엔카르타
NL	NLI 홀딩스
NMAD	노마드 파워 솔루션스
NMAX	뉴스맥스
NMFC	뉴 마운틴 파이낸스
NMG	누보 몽드 그래파이트
NMIH	NMI 홀딩스
NMP	NMP 애퀴지션
NMRA	뉴모라 테라퓨틱스
NMRK	뉴마크 그룹
NMTC	뉴로원 메디컬 테크놀로지스
NN	넥스트나브
NNBR	NN
NNE	나노 뉴클리어 에너지
NNI	넬넷
NNNN	안비오 바이오테크놀로지
NNOX	나노-엑스이미징
NNVC	나노바이리사이드스
NOA	노스 아메리칸 컨스트럭션 그룹
NOC	노스롭 그루만
NODK	NI 홀딩스
NOEM	CO2 에너지 트랜지션
NOG	노던 오일 & 가스
NOMA	노마다르
NOMD	노마드 푸드
NOV	노브
NOVT	노밴타
NOW	서비스나우
NP	넵튠 인슈어런스 홀딩스
NPAC	뉴 프로비던스 애퀴지션 III
NPB	노스포인트 뱅크셰어스
NPCE	뉴로페이스
NPK	내셔널 프레스토 인더스트리스
NPKI	NPK 인터내셔널
NPO	엔프로
NPT	텍손 홀딩
NPWR	넷 파워
NRC	NRC 헬스
NRDS	너드월렛
NRDY	너디
NRG	NRG 에너지
NRGV	에너지 볼트 홀딩스
NRIM	노스림 뱅코프
NRIX	누릭스 테라퓨틱스
NRSN	뉴로센스 테라퓨틱스
NRXP	NRX 파마슈티컬스
NRXS	뉴락시스
NSC	노퍽서던
NSIT	인사이트 엔터프라이지즈
NSLR	네오스텔라 캐피털
NSP	인스페리티
NSPR	인스파이어MD
NSRX	나서스 파마
NSSC	냅코 시큐리티 테크놀로지스
NSTS	NSTS 뱅코프
NSYS	노테크 시스템즈
NTAP	넷앱
NTB	뱅크 오브 NT 버터필드 & 선
NTCL	넷클래스 테크놀로지
NTCT	네트스카우트 시스템즈
NTGR	넷기어
NTHI	니온 테크놀로지스 홀딩스
NTIC	노던 테크놀로지스 인터내셔널
NTIP	네트워크-1 테크놀로지스
NTLA	인텔리아 테라퓨틱스
NTNX	뉴타닉스
NTR	뉴트리엔
NTRA	나테라
NTRB	뉴트리밴드
NTRP	넥스트트립
NTRS	노던 트러스트
NTSK	넷스코프
NTWK	넷솔 테크놀로지스
NTWO	뉴버리 스트리트 II 애퀴지션
NU	누 홀딩스
NUAI	뉴 에라 에너지 & 디지털
NUCL	이글 뉴클리어 에너지
NUE	뉴코
NUS	뉴스킨 엔터프라이즈
NUTR	누사트립
NUTX	뉴텍스 헬스
NUVB	누베이션 바이오
NUWE	뉴웰리스
NVA	노바 미네랄스 ADR
NVAX	노바백스
NVCR	노보큐어
NVCT	누벡티스 파마
NVDA	엔비디아
NVEC	NVE
NVGS	내비게이터 홀딩스
NVMI	노바 메저링 인스트루먼츠
NVNI	엔비니 그룹
NVNO	엔베노 메디컬
NVR	NVR
NVRI	엔비리
NVST	엔비스타 홀딩스
NVT	엔벤트 일렉트릭
NVTS	나비타스 세미컨덕터
NWAX	뉴아메리카 애퀴지션
NWBI	노스웨스트 뱅크셰어스
NWE	노스웨스턴 에너지 그룹
NWFL	노우드 파이낸셜
NWL	뉴웰브랜즈
NWN	노스웨스트 내추럴 홀딩
NWPX	NWPX 인프라스트럭처
NWS	뉴스 코퍼레이션 Class B
NWSA	뉴스 코퍼레이션 Class A
NWTG	뉴턴 골프
NX	콰넥스 빌딩 프로덕츠
NXB	넥스트보트
NXDR	넥스트도어 홀딩스
NXE	넥스젠 에너지
NXGL	넥스젤
NXL	넥살린 테크놀로지
NXPI	NXP 세미콘덕터
NXPL	넥스트플랫
NXST	넥스타 미디어 그룹
NXT	넥스트파워
NXTC	넥스큐어
NXTS	넥센티스 테크놀로지스
NXTT	넥스트 테크놀로지 홀딩
NXXT	넥스트NRG
NYAX	나약스
NYC	뉴욕 시티 리츠
NYT	뉴욕타임스
NYXH	닉소아
OABI	옴니AB
OACC	오크트리 애퀴지션 III 라이프 사이언스
OBA	옥슬리 브릿지 애퀴지션
OBAI	아우어 본드
OBDC	블루 아울 캐피털
OBE	옵시디안 에너지
OBIO	오케스트라 바이오메드 홀딩스
OBK	오리진 뱅코프
OBT	오렌지 카운티 뱅코프
OBX	갈레라 테라퓨틱스
OC	오웬스 코닝
OCAC	오션 캐피탈 애퀴지션
OCC	옵티컬 케이블
OCFC	오션퍼스트 파이낸셜
OCG	오리엔탈 컬처 홀딩
OCGN	오큐젠
OCS	오쿨리스 홀딩
OCSL	오크트리 스페셜티 렌딩
OCTV	옥타브 인텔리전스
OCUL	오큘라 테라퓨틱스
ODC	오일-드리 코퍼레이션 오브 아메리카
ODD	오디티 테크
ODFL	올드 도미니언 프라이트 라인
ODTX	오디세이 테라퓨틱스
ODYS	오디사이트.AI
OEC	오리온
OESX	오리온 에너지 시스템즈
OFAL	OFA 그룹
OFG	OFG 뱅코프
OFIX	오소픽스 메디컬
OFLX	오메가 플렉스
OFRM	원스 어폰 어 팜
OFS	OFS 캐피털
OGC	오셔나골드
OGE	OGE 에너지
OGEN	오라제닉스
OGG	오시스코 골드 그룹
OGI	오가니그램 글로벌
OGN	오가논 & 코
OGS	원 가스
OHAC	오션호크 애퀴지션
OI	O-i 글래스
OII	오셔니어링 인터내셔널
OIM	원IM 애퀴지션
OIO	OIO 그룹
OIS	오일 스테이츠 인터내셔널
OKE	원오케이
OKLO	오클로
OKTA	옥타
OKUR	온큐어 테라퓨틱스
OKYO	OKYO 파마 ADR
OLB	오엘비 그룹
OLED	유니버설 디스플레이
OLLI	올리스 바겐 아웃렛 홀딩스
OLMA	올레마 파마슈티컬
OLN	올린
OLOX	오레녹스 인더스트리스
OM	아웃셋 메디컬
OMC	옴니콤 그룹
OMCL	옴니셀
OMDA	오마다 헬스
OMER	오메로스
OMEX	오디세이 마린 익스플로레이션
OMF	원메인 홀딩스
OMH	오마이홈
OMSE	OMS 에너지 테크놀로지스
ON	온 세미콘덕터
ONB	올드 내셔널 뱅코프
ONCH	1RT 애퀴지션
ONCO	온코네틱스
ONCY	온콜리틱스 바이오텍
ONDS	온다스
ONEG	원컨스트럭션 그룹
ONEW	원워터 마린
ONFO	온폴리오 홀딩스
ONIT	오니티 그룹
ONMD	원메드넷
ONON	온 홀딩
ONT	온테리스
ONTO	온투 이노베이션
OOMA	우마
OPAD	오퍼패드 솔루션스
OPAL	오팔 퓨얼
OPBK	OP 뱅코프
OPCH	옵션 케어 헬스
OPEN	오픈도어 테크놀로지스
OPFI	옵파이
OPHC	옵티멈뱅크 홀딩스
OPK	옵코 헬스
OPLN	오픈레인
OPRT	오포툰 파이낸셜
OPRX	옵티마이즈알엑스
OPTH	옵티미 헬스
OPTT	오션 파워 테크놀로지스
OPTU	옵티멈 커뮤니케이션스
OPTX	신텍 옵틱스 홀딩스
OPXS	옵텍스 시스템스 홀딩스
OPY	오펜하이머 홀딩스
OR	OR 로열티스
ORA	오마트 테크놀로지스
ORBS	에이토 홀딩스
ORCL	오라클
ORGO	오가노제네시스홀딩스
ORI	올드 리퍼블릭 인터내셔널
ORIC	오릭 파마슈티컬스
ORIO	오리온 디지털
ORIQ	오리진 인베스트먼트 I
ORKA	오루카 테라퓨틱스
ORKT	오렌지클라우드 테크놀로지
ORLY	오레일리 오토모티브
ORMP	오라메드 파마슈티컬스
ORN	오라이언 그룹 홀딩스
ORRF	오스타운 파이낸셜 서비스
OSBC	올드 세컨드 뱅코프
OSCR	오스카 헬스
OSG	옥타브 스페셜티 그룹
OSIS	OSI 시스템즈
OSK	오시코시
OSPN	원스팬
OSRH	OSR 헬스
OSS	OSS(원 스탑 시스템)
OST	오스틴 테크놀로지 그룹
OSTX	OS 테라퓨틱스
OSUR	오라슈어 테크놀로지스
OSW	원스파월드 홀딩스
OTAI	스타링크 AI 애퀴지션
OTEX	오픈 텍스트
OTF	블루 아울 테크놀로지 파이낸스
OTGA	OTG 애퀴지션 I
OTIS	오티스 월드와이드
OTLK	아웃룩 테라퓨틱스
OTTR	오터 테일
OUST	아우스터
OVBC	오하이오 밸리 뱅크
OVID	오비드 테라퓨틱스
OVLY	오크 밸리 뱅코프
OVV	오빈티브
OWL	블루 아울 캐피털
OWLS	오북 홀딩스
OWLT	오울렛
OXBR	옥스브리지 리 홀딩스
OXM	옥스포드 인더스트리스
OXSQ	옥스포드 스퀘어 캐피털
OXY	옥시덴털 페트롤리움
OYSE	오이스터 엔터프라이시스 II 애퀴지션
OZ	Belpointe PREP Units Class A
OZK	뱅크 오즈크
P	에버퓨어
PAAC	프로엠 애퀴지션 I
PAAS	팬 아메리카 실버
PACB	퍼시픽 바이오사이언시스 오브 캘리포니아
PACH	파이어니어 애퀴지션 I
PACK	란팍 홀딩스
PACS	팩스 그룹
PAG	펜스케 오토모티브 그룹
PAGS	파그세구로 디지털
PAHC	피브로 애니멀 헬스
PAII	파이로파이트 애퀴지션 II
PAL	프로피시언트 오토 로지스틱스
PALI	팔리사드 바이오
PALO	팔로마 애퀴지션 I
PAMT	PAMT
PANL	팡게아 로지스틱스 솔루션스
PANW	팔로 알토 네트웍스
PAPL	파인애플 파이낸셜
PAR	파 테크놀로지
PARA	반자이 인터내셔널
PARK	파크 덴탈 파트너스
PARR	파 퍼시픽 홀딩스
PASG	패시지 바이오
PASW	핑안 바이오메디컬
PATH	유아이패스
PATK	패트릭 인더스트리스
PAVM	파브메드
PAVS	파라노부스 엔터테인먼트 테크놀로지
PAX	파트리아 인베스트먼트
PAY	페이먼트어스 홀딩스
PAYC	페이콤 소프트웨어
PAYO	페이오니아 글로벌
PAYS	페이사인
PAYX	페이첵스
PB	프로스페리티 뱅크셰어스
PBA	펨비나 파이프라인
PBAM	프라이빗 뱅코프 오브 아메리카
PBF	PBF 에너지
PBFS	파이오니아 뱅코프
PBH	프레스티지 컨슈머 헬스케어
PBHC	패트파인더 뱅코프
PBI	피트니보우스
PBK	파워뱅크
PBLS	파라빌리스 메디슨스
PBM	사이언스 바이오메디컬
PBYI	퓨마 바이오테크놀러지
PC	프리미엄 케이터링 홀딩스
PCAP	프로캡 애퀴지션
PCAR	파카
PCB	PCB 뱅코프
PCG	퍼시픽 가스 & 일렉트릭
PCOR	프로코어테크놀러지스
PCRX	파시라 바이오사이언스
PCSA	프로세사 파마슈티컬스
PCT	퓨어사이클 테크놀러지
PCTY	페일로시티 홀딩
PCVX	백사이트
PCYO	퓨어 사이클
PD	페이져듀티
PDEX	프로-덱스
PDFS	PDF 솔루션스
PDLB	폰스 파이낸셜 그룹
PDS	프레시전 드릴링
PDSB	PDS 바이오테크놀러지
PDYN	팔라다인 AI
PEBK	피플스 뱅코프 오브 노스캐롤라이나
PEBO	피플스 뱅코프
PECE	피스 애퀴지션
PED	페데브코
PEG	퍼블릭 서비스 엔터프라이즈
PEGA	페가시스템즈
PEN	페넘브라
PENG	펭귄 솔루션스
PENN	펜 엔터테인먼트
PEP	펩시코
PEPG	펩젠
PERF	퍼펙트
PERI	페리언 네트워크
PESI	퍼마-픽스 인바이런먼털 서비스
PETS	펫메드 익스프레스
PETZ	TDH 홀딩스
PEW	그랩어건 디지털 홀딩스
PFAI	피너클 푸드 그룹
PFBC	프리퍼드 은행
PFE	화이자
PFG	프린시펄 파이낸셜 그룹
PFGC	퍼포먼스 푸드 그룹
PFIS	피플스 파이낸셜 서비스
PFLT	페넌트파크 플로팅 레이트 캐피탈
PFS	프로비던트 파이낸셜 서비스
PFSA	프로퓨사
PFSI	페니맥 파이낸셜 서비스
PFX	피닉스핀
PG	P&G(프록터 & 갬블)
PGAC	팬티지스 캐피털 애퀴지션
PGC	피팩 글래드스턴 파이낸셜
PGEN	프레시젠
PGNY	프로지니
PGR	프로그레시브
PGY	파가야 테크놀로지스
PH	파커-하니핀
PHAT	패썸 파마슈티컬스
PHGE	바이오MX
PHIN	피니아
PHIO	피오 파마슈티컬스
PHM	풀티 그룹
PHOE	피닉스 아시아 홀딩스
PHR	프리시아
PHUN	펀웨어
PHVS	파바비스 NV
PI	임핀지
PICS	픽스
PII	폴라리스
PIII	P3 헬스 파트너스
PINS	핀터레스트
PIPR	파이퍼 샌들러 컴퍼니스
PJT	PJT 파트너스
PKBK	파크 뱅코프
PKE	파크 에어로스페이스
PKG	패키징 코퍼레이션 오브 아메리카
PKOH	파크-오하이오 홀딩스
PL	플래닛 랩스 PBC
PLAB	포트로닉스
PLAG	플래닛 그린 홀딩스
PLAY	데이브 & 버스터스 엔터테인먼트
PLBC	플루마스 뱅코프
PLBL	폴리벨리 그룹
PLBY	플레이보이
PLCE	칠드런스 플레이스
PLCI	펠리컨 애퀴지션 II
PLG	플래티넘 그룹 메탈스
PLGO	펠라고스 인슈어런스 캐피탈
PLMK	플럼 애퀴지션 IV
PLMR	팔로마 홀딩스
PLNT	플래닛 피트니스
PLOW	더글라스 다이내믹스
PLPC	프리폼드 라인 프로덕츠
PLRX	플리언트 테라퓨틱스
PLRZ	폴리존
PLSE	펄스 바이오사이언스
PLSM	펄센모어
PLTK	플레이티카 홀딩
PLTR	팔란티어 테크놀로지스
PLTS	플래티넘 애널리틱스 케이맨
PLUG	플러그 파워
PLUN	플루토니안 애퀴지션 II
PLUR	플루리
PLUS	이플러스
PLUT	플루투스 파이낸션 그룹
PLX	프로탈릭스 바이오테라퓨틱스
